DATE,DATETIME,CASH_TYPE,CARD,MONEY,PRODUCTS
2024-10-18,2024-10-18 21:14:40.243,card,ANON-0000-0000-0012,313.29,RAM 16GB DDR4
2024-10-18,2024-10-18 21:15:22.513,card,ANON-0000-0000-0012,298.69,RAM 16GB DDR4
2024-10-18,2024-10-18 21:52:23.408,card,ANON-0000-0000-0784,174.55,RAM 8GB DDR4
2024-10-18,2024-10-18 22:03:26.964,card,ANON-0000-0000-0690,124.95,Serviço de Limpeza
2024-10-19,2024-10-19 08:34:13.654,card,ANON-0000-0000-0785,185.09,RAM 8GB DDR4
2024-10-19,2024-10-19 13:22:06.088,card,ANON-0000-0000-0019,123.9,Serviço de Limpeza
2024-10-19,2024-10-19 14:10:32.609,card,ANON-0000-0000-0355,1860.85,CPU i5-14600K
2024-10-19,2024-10-19 15:56:55.218,card,ANON-0000-0000-0507,152.63,Serviço de Formatação
2024-10-19,2024-10-19 15:59:24.076,card,ANON-0000-0000-0507,117.23,Serviço de Limpeza
2024-10-19,2024-10-19 16:02:45.831,card,ANON-0000-0000-0494,116.71,Serviço de Limpeza
2024-10-19,2024-10-19 16:17:42.515,card,ANON-0000-0000-0696,114.6,Serviço de Limpeza
2024-10-19,2024-10-19 21:46:45.517,card,ANON-0000-0000-0690,309.19,RAM 16GB DDR4
2024-10-19,2024-10-19 22:46:37.697,card,ANON-0000-0000-0786,1848.74,CPU i5-14600K
2024-10-20,2024-10-20 08:40:43.966,card,ANON-0000-0000-0570,121.93,Serviço de Limpeza
2024-10-20,2024-10-20 08:41:50.471,card,ANON-0000-0000-0570,302.83,RAM 16GB DDR4
2024-10-20,2024-10-20 11:16:51.841,card,ANON-0000-0000-0787,121.18,Serviço de Limpeza
2024-10-20,2024-10-20 14:28:46.044,card,ANON-0000-0000-0650,147.87,Serviço de Formatação
2024-10-20,2024-10-20 14:29:43.545,card,ANON-0000-0000-0650,744.46,RAM 32GB DDR5
2024-10-20,2024-10-20 15:52:45.055,card,ANON-0000-0000-0455,173.3,RAM 8GB DDR4
2024-10-20,2024-10-20 16:45:09.783,card,ANON-0000-0000-0788,120.0,Serviço de Limpeza
2024-10-20,2024-10-20 16:46:04.815,card,ANON-0000-0000-0788,122.25,Serviço de Limpeza
2024-10-20,2024-10-20 17:27:05.827,card,ANON-0000-0000-0507,125.37,Serviço de Limpeza
2024-10-20,2024-10-20 18:34:16.387,card,ANON-0000-0000-0012,298.25,RAM 16GB DDR4
2024-10-20,2024-10-20 18:35:08.162,card,ANON-0000-0000-0012,310.55,RAM 16GB DDR4
2024-10-20,2024-10-20 21:14:18.045,card,ANON-0000-0000-0789,143.99,Serviço de Formatação
2024-10-20,2024-10-20 21:15:17.780,card,ANON-0000-0000-0790,714.54,RAM 32GB DDR5
2024-10-20,2024-10-20 21:17:26.865,card,ANON-0000-0000-0791,294.07,RAM 16GB DDR4
2024-10-20,2024-10-20 21:25:00.085,card,ANON-0000-0000-0792,124.89,Serviço de Limpeza
2024-10-20,2024-10-20 22:17:29.041,card,ANON-0000-0000-0550,1844.61,CPU i5-14600K
2024-10-21,2024-10-21 07:48:43.087,card,ANON-0000-0000-0696,116.84,Serviço de Limpeza
2024-10-21,2024-10-21 08:19:56.383,card,ANON-0000-0000-0097,123.59,Serviço de Limpeza
2024-10-21,2024-10-21 09:04:54.434,card,ANON-0000-0000-0385,187.32,RAM 8GB DDR4
2024-10-21,2024-10-21 09:34:25.547,card,ANON-0000-0000-0793,114.7,Serviço de Limpeza
2024-10-21,2024-10-21 10:25:09.344,card,ANON-0000-0000-0700,254.36,Serviço de Montagem
2024-10-21,2024-10-21 10:41:44.725,card,ANON-0000-0000-0141,721.28,RAM 32GB DDR5
2024-10-21,2024-10-21 10:42:35.555,card,ANON-0000-0000-0141,779.54,RAM 32GB DDR5
2024-10-21,2024-10-21 11:27:41.654,card,ANON-0000-0000-0274,587.74,CPU i3-12100
2024-10-21,2024-10-21 12:40:24.294,card,ANON-0000-0000-0751,1752.63,CPU i5-14600K
2024-10-21,2024-10-21 14:42:56.049,card,ANON-0000-0000-0794,115.31,Serviço de Limpeza
2024-10-21,2024-10-21 14:43:58.047,card,ANON-0000-0000-0726,124.65,Serviço de Limpeza
2024-10-21,2024-10-21 15:27:02.441,card,ANON-0000-0000-0795,174.29,RAM 8GB DDR4
2024-10-21,2024-10-21 15:39:04.686,card,ANON-0000-0000-0796,786.57,RAM 32GB DDR5
2024-10-21,2024-10-21 16:42:57.468,card,ANON-0000-0000-0225,310.3,RAM 16GB DDR4
2024-10-21,2024-10-21 16:55:22.549,card,ANON-0000-0000-0797,118.16,Serviço de Limpeza
2024-10-21,2024-10-21 19:21:13.352,card,ANON-0000-0000-0798,152.46,Serviço de Formatação
2024-10-21,2024-10-21 21:05:36.106,card,ANON-0000-0000-0799,114.43,Serviço de Limpeza
2024-10-21,2024-10-21 22:30:44.450,card,ANON-0000-0000-0789,308.91,RAM 16GB DDR4
2024-10-21,2024-10-21 22:31:33.966,card,ANON-0000-0000-0791,155.94,Serviço de Formatação
2024-10-22,2024-10-22 07:32:59.530,card,ANON-0000-0000-0696,120.1,Serviço de Limpeza
2024-10-22,2024-10-22 07:34:00.044,card,ANON-0000-0000-0696,1869.51,CPU i5-14600K
2024-10-22,2024-10-22 08:25:32.220,card,ANON-0000-0000-0276,172.68,RAM 8GB DDR4
2024-10-22,2024-10-22 09:17:50.407,card,ANON-0000-0000-0800,726.12,RAM 32GB DDR5
2024-10-22,2024-10-22 10:51:32.286,card,ANON-0000-0000-0402,582.26,CPU i3-12100
2024-10-22,2024-10-22 10:52:17.101,card,ANON-0000-0000-0402,779.66,RAM 32GB DDR5
2024-10-22,2024-10-22 18:07:02.574,card,ANON-0000-0000-0801,258.64,Serviço de Montagem
2024-10-22,2024-10-22 19:46:39.213,card,ANON-0000-0000-0507,145.64,Serviço de Formatação
2024-10-22,2024-10-22 19:47:50.466,card,ANON-0000-0000-0507,119.99,Serviço de Limpeza
2024-10-23,2024-10-23 07:58:06.767,card,ANON-0000-0000-0696,116.41,Serviço de Limpeza
2024-10-23,2024-10-23 08:45:14.798,card,ANON-0000-0000-0276,177.09,RAM 8GB DDR4
2024-10-23,2024-10-23 10:24:57.789,card,ANON-0000-0000-0141,739.75,RAM 32GB DDR5
2024-10-23,2024-10-23 12:31:05.425,card,ANON-0000-0000-0802,171.94,RAM 8GB DDR4
2024-10-23,2024-10-23 16:20:02.262,card,ANON-0000-0000-0803,180.35,RAM 8GB DDR4
2024-10-23,2024-10-23 16:21:09.035,card,ANON-0000-0000-0803,186.53,RAM 8GB DDR4
2024-10-23,2024-10-23 16:42:30.220,card,ANON-0000-0000-0804,1714.56,CPU i5-14600K
2024-10-23,2024-10-23 17:02:46.329,card,ANON-0000-0000-0805,582.37,CPU i3-12100
2024-10-23,2024-10-23 18:58:58.511,card,ANON-0000-0000-0040,313.36,RAM 16GB DDR4
2024-10-23,2024-10-23 19:00:43.029,card,ANON-0000-0000-0040,1716.39,CPU i5-14600K
2024-10-23,2024-10-23 21:57:20.745,card,ANON-0000-0000-0518,183.31,RAM 8GB DDR4
2024-10-23,2024-10-23 21:58:23.747,card,ANON-0000-0000-0806,150.25,Serviço de Formatação
2024-10-23,2024-10-23 22:23:38.310,card,ANON-0000-0000-0807,122.14,Serviço de Limpeza
2024-10-24,2024-10-24 12:07:46.562,card,ANON-0000-0000-0808,258.66,Serviço de Montagem
2024-10-24,2024-10-24 13:23:59.581,card,ANON-0000-0000-0809,1838.6,CPU i5-14600K
2024-10-24,2024-10-24 14:09:46.711,card,ANON-0000-0000-0804,1727.47,CPU i5-14600K
2024-10-24,2024-10-24 14:49:01.859,card,ANON-0000-0000-0810,156.54,Serviço de Formatação
2024-10-24,2024-10-24 14:49:49.340,card,ANON-0000-0000-0810,119.74,Serviço de Limpeza
2024-10-24,2024-10-24 15:47:32.792,card,ANON-0000-0000-0788,114.75,Serviço de Limpeza
2024-10-24,2024-10-24 15:48:29.937,card,ANON-0000-0000-0788,122.89,Serviço de Limpeza
2024-10-24,2024-10-24 18:53:47.318,card,ANON-0000-0000-0811,248.06,Serviço de Montagem
2024-10-24,2024-10-24 18:55:07.574,card,ANON-0000-0000-0811,250.19,Serviço de Montagem
2024-10-24,2024-10-24 19:50:18.736,card,ANON-0000-0000-0507,117.83,Serviço de Limpeza
2024-10-24,2024-10-24 20:44:11.476,card,ANON-0000-0000-0812,252.56,Serviço de Montagem
2024-10-24,2024-10-24 21:14:44.888,card,ANON-0000-0000-0813,147.76,Serviço de Formatação
2024-10-24,2024-10-24 21:15:29.126,card,ANON-0000-0000-0813,152.89,Serviço de Formatação
2024-10-24,2024-10-24 21:56:20.063,card,ANON-0000-0000-0637,151.72,Serviço de Formatação
2024-10-24,2024-10-24 21:57:10.028,card,ANON-0000-0000-0637,1713.82,CPU i5-14600K
2024-10-25,2024-10-25 07:38:11.145,card,ANON-0000-0000-0696,1789.86,CPU i5-14600K
2024-10-25,2024-10-25 07:45:22.853,card,ANON-0000-0000-0402,574.04,CPU i3-12100
2024-10-25,2024-10-25 08:10:04.813,card,ANON-0000-0000-0570,314.15,RAM 16GB DDR4
2024-10-25,2024-10-25 08:10:54.567,card,ANON-0000-0000-0570,115.88,Serviço de Limpeza
2024-10-25,2024-10-25 08:18:49.780,card,ANON-0000-0000-0084,302.21,RAM 16GB DDR4
2024-10-25,2024-10-25 10:03:28.304,card,ANON-0000-0000-0683,237.9,Serviço de Montagem
2024-10-25,2024-10-25 10:05:21.012,card,ANON-0000-0000-0683,259.21,Serviço de Montagem
2024-10-25,2024-10-25 10:51:01.298,card,ANON-0000-0000-0276,187.22,RAM 8GB DDR4
2024-10-25,2024-10-25 11:49:42.876,card,ANON-0000-0000-0012,292.43,RAM 16GB DDR4
2024-10-25,2024-10-25 11:50:30.398,card,ANON-0000-0000-0012,305.88,RAM 16GB DDR4
2024-10-25,2024-10-25 12:06:50.176,card,ANON-0000-0000-0141,743.85,RAM 32GB DDR5
2024-10-25,2024-10-25 12:40:37.466,card,ANON-0000-0000-0814,114.46,Serviço de Limpeza
2024-10-25,2024-10-25 14:23:16.568,card,ANON-0000-0000-0137,1832.19,CPU i5-14600K
2024-10-25,2024-10-25 22:19:23.959,card,ANON-0000-0000-0815,146.0,Serviço de Formatação
2024-10-25,2024-10-25 22:22:31.745,card,ANON-0000-0000-0815,574.16,CPU i3-12100
2024-10-26,2024-10-26 07:49:59.226,card,ANON-0000-0000-0682,1827.37,CPU i5-14600K
2024-10-26,2024-10-26 08:41:44.502,card,ANON-0000-0000-0141,750.26,RAM 32GB DDR5
2024-10-26,2024-10-26 08:52:59.556,card,ANON-0000-0000-0334,1768.42,CPU i5-14600K
2024-10-26,2024-10-26 10:24:38.301,card,ANON-0000-0000-0816,251.71,Serviço de Montagem
2024-10-26,2024-10-26 12:18:09.342,card,ANON-0000-0000-0040,313.41,RAM 16GB DDR4
2024-10-26,2024-10-26 13:03:31.039,card,ANON-0000-0000-0817,122.43,Serviço de Limpeza
2024-10-26,2024-10-26 14:34:58.654,card,ANON-0000-0000-0276,116.19,Serviço de Limpeza
2024-10-26,2024-10-26 14:36:14.943,card,ANON-0000-0000-0276,174.87,RAM 8GB DDR4
2024-10-26,2024-10-26 15:05:22.072,card,ANON-0000-0000-0141,731.72,RAM 32GB DDR5
2024-10-26,2024-10-26 15:06:19.074,card,ANON-0000-0000-0141,762.23,RAM 32GB DDR5
2024-10-26,2024-10-26 15:38:28.729,card,ANON-0000-0000-0818,122.45,Serviço de Limpeza
2024-10-26,2024-10-26 15:39:29.573,card,ANON-0000-0000-0818,119.17,Serviço de Limpeza
2024-10-26,2024-10-26 15:52:01.660,card,ANON-0000-0000-0819,181.03,RAM 8GB DDR4
2024-10-26,2024-10-26 15:53:21.506,card,ANON-0000-0000-0820,172.76,RAM 8GB DDR4
2024-10-26,2024-10-26 19:19:21.305,card,ANON-0000-0000-0715,1789.25,CPU i5-14600K
2024-10-26,2024-10-26 20:34:46.718,card,ANON-0000-0000-0821,186.4,RAM 8GB DDR4
2024-10-27,2024-10-27 11:01:56.902,card,ANON-0000-0000-0347,181.64,RAM 8GB DDR4
2024-10-27,2024-10-27 12:53:25.989,card,ANON-0000-0000-0276,114.84,Serviço de Limpeza
2024-10-27,2024-10-27 12:54:27.511,card,ANON-0000-0000-0276,183.04,RAM 8GB DDR4
2024-10-27,2024-10-27 13:43:46.609,card,ANON-0000-0000-0822,1871.68,CPU i5-14600K
2024-10-27,2024-10-27 16:17:06.175,card,ANON-0000-0000-0507,123.98,Serviço de Limpeza
2024-10-28,2024-10-28 07:46:28.187,card,ANON-0000-0000-0696,1821.55,CPU i5-14600K
2024-10-28,2024-10-28 08:01:12.299,card,ANON-0000-0000-0823,258.0,Serviço de Montagem
2024-10-28,2024-10-28 08:35:02.901,card,ANON-0000-0000-0683,121.65,Serviço de Limpeza
2024-10-28,2024-10-28 09:15:42.781,card,ANON-0000-0000-0242,172.14,RAM 8GB DDR4
2024-10-28,2024-10-28 11:42:36.495,card,ANON-0000-0000-0824,118.04,Serviço de Limpeza
2024-10-28,2024-10-28 11:43:43.322,card,ANON-0000-0000-0824,115.45,Serviço de Limpeza
2024-10-28,2024-10-28 12:01:36.054,card,ANON-0000-0000-0707,143.37,Serviço de Formatação
2024-10-28,2024-10-28 12:02:34.807,card,ANON-0000-0000-0825,179.64,RAM 8GB DDR4
2024-10-28,2024-10-28 12:21:30.418,card,ANON-0000-0000-0826,1796.92,CPU i5-14600K
2024-10-28,2024-10-28 14:10:54.611,card,ANON-0000-0000-0819,182.38,RAM 8GB DDR4
2024-10-28,2024-10-28 14:11:56.316,card,ANON-0000-0000-0819,172.3,RAM 8GB DDR4
2024-10-28,2024-10-28 14:30:59.561,card,ANON-0000-0000-0827,174.34,RAM 8GB DDR4
2024-10-28,2024-10-28 16:01:20.507,card,ANON-0000-0000-0159,116.59,Serviço de Limpeza
2024-10-28,2024-10-28 17:55:18.119,card,ANON-0000-0000-0828,314.89,RAM 16GB DDR4
2024-10-28,2024-10-28 17:56:02.397,card,ANON-0000-0000-0828,310.22,RAM 16GB DDR4
2024-10-28,2024-10-28 19:10:25.255,card,ANON-0000-0000-0257,1842.81,CPU i5-14600K
2024-10-28,2024-10-28 21:20:03.622,card,ANON-0000-0000-0329,186.11,RAM 8GB DDR4
2024-10-28,2024-10-28 22:05:50.772,card,ANON-0000-0000-0695,176.22,RAM 8GB DDR4
2024-10-29,2024-10-29 08:40:52.355,card,ANON-0000-0000-0804,123.53,Serviço de Limpeza
2024-10-29,2024-10-29 08:47:05.646,card,ANON-0000-0000-0683,115.45,Serviço de Limpeza
2024-10-29,2024-10-29 09:31:57.680,card,ANON-0000-0000-0570,124.77,Serviço de Limpeza
2024-10-29,2024-10-29 11:59:46.680,card,ANON-0000-0000-0829,181.86,RAM 8GB DDR4
2024-10-29,2024-10-29 12:21:36.806,card,ANON-0000-0000-0830,590.0,CPU i3-12100
2024-10-29,2024-10-29 14:15:43.838,card,ANON-0000-0000-0831,768.64,RAM 32GB DDR5
2024-10-29,2024-10-29 14:17:00.697,card,ANON-0000-0000-0831,786.54,RAM 32GB DDR5
2024-10-29,2024-10-29 14:37:35.961,card,ANON-0000-0000-0832,1879.92,CPU i5-14600K
2024-10-29,2024-10-29 16:09:33.742,card,ANON-0000-0000-0833,142.77,Serviço de Formatação
2024-10-29,2024-10-29 16:10:56.815,card,ANON-0000-0000-0834,292.73,RAM 16GB DDR4
2024-10-29,2024-10-29 16:17:33.443,card,ANON-0000-0000-0225,299.59,RAM 16GB DDR4
2024-10-29,2024-10-29 18:02:04.368,card,ANON-0000-0000-0835,185.66,RAM 8GB DDR4
2024-10-29,2024-10-29 18:02:57.432,card,ANON-0000-0000-0835,183.29,RAM 8GB DDR4
2024-10-29,2024-10-29 19:02:05.362,card,ANON-0000-0000-0836,184.77,RAM 8GB DDR4
2024-10-29,2024-10-29 19:05:44.436,card,ANON-0000-0000-0206,1721.92,CPU i5-14600K
2024-10-29,2024-10-29 19:51:12.926,card,ANON-0000-0000-0507,147.51,Serviço de Formatação
2024-10-29,2024-10-29 19:54:02.389,card,ANON-0000-0000-0507,122.3,Serviço de Limpeza
2024-10-29,2024-10-29 20:07:35.659,card,ANON-0000-0000-0799,122.22,Serviço de Limpeza
2024-10-30,2024-10-30 07:52:05.489,card,ANON-0000-0000-0703,116.24,Serviço de Limpeza
2024-10-30,2024-10-30 08:46:26.777,card,ANON-0000-0000-0571,174.26,RAM 8GB DDR4
2024-10-30,2024-10-30 08:47:29.281,card,ANON-0000-0000-0571,175.43,RAM 8GB DDR4
2024-10-30,2024-10-30 09:11:29.359,card,ANON-0000-0000-0837,124.78,Serviço de Limpeza
2024-10-30,2024-10-30 10:31:53.151,card,ANON-0000-0000-0838,116.63,Serviço de Limpeza
2024-10-30,2024-10-30 10:33:07.699,card,ANON-0000-0000-0838,116.22,Serviço de Limpeza
2024-10-30,2024-10-30 12:08:45.933,card,ANON-0000-0000-0375,125.86,Serviço de Limpeza
2024-10-30,2024-10-30 12:09:46.789,card,ANON-0000-0000-0375,260.21,Serviço de Montagem
2024-10-30,2024-10-30 12:10:58.391,card,ANON-0000-0000-0734,185.74,RAM 8GB DDR4
2024-10-30,2024-10-30 12:37:00.765,card,ANON-0000-0000-0839,239.47,Serviço de Montagem
2024-10-30,2024-10-30 15:05:15.193,card,ANON-0000-0000-0507,122.06,Serviço de Limpeza
2024-10-30,2024-10-30 15:07:03.043,card,ANON-0000-0000-0507,116.25,Serviço de Limpeza
2024-10-30,2024-10-30 16:04:48.375,card,ANON-0000-0000-0840,181.41,RAM 8GB DDR4
2024-10-30,2024-10-30 18:08:12.493,card,ANON-0000-0000-0841,143.15,Serviço de Formatação
2024-10-30,2024-10-30 19:18:31.485,card,ANON-0000-0000-0819,179.59,RAM 8GB DDR4
2024-10-30,2024-10-30 19:43:21.190,card,ANON-0000-0000-0842,171.17,RAM 8GB DDR4
2024-10-31,2024-10-31 07:54:17.331,card,ANON-0000-0000-0703,115.09,Serviço de Limpeza
2024-10-31,2024-10-31 08:38:53.898,card,ANON-0000-0000-0683,119.19,Serviço de Limpeza
2024-10-31,2024-10-31 09:18:19.100,card,ANON-0000-0000-0276,179.6,RAM 8GB DDR4
2024-10-31,2024-10-31 15:59:26.688,card,ANON-0000-0000-0843,121.24,Serviço de Limpeza
2024-10-31,2024-10-31 16:00:30.983,card,ANON-0000-0000-0844,171.81,RAM 8GB DDR4
2024-11-01,2024-11-01 08:24:03.401,card,ANON-0000-0000-0842,291.13,RAM 16GB DDR4
2024-11-01,2024-11-01 08:30:57.642,card,ANON-0000-0000-0304,250.83,Serviço de Montagem
2024-11-01,2024-11-01 10:54:50.375,card,ANON-0000-0000-0612,123.94,Serviço de Limpeza
2024-11-01,2024-11-01 12:41:26.535,card,ANON-0000-0000-0012,311.4,RAM 16GB DDR4
2024-11-01,2024-11-01 12:42:18.438,card,ANON-0000-0000-0012,311.55,RAM 16GB DDR4
2024-11-01,2024-11-01 15:55:42.424,card,ANON-0000-0000-0845,727.85,RAM 32GB DDR5
2024-11-01,2024-11-01 22:41:55.896,card,ANON-0000-0000-0695,187.44,RAM 8GB DDR4
2024-11-02,2024-11-02 08:19:44.324,card,ANON-0000-0000-0141,767.15,RAM 32GB DDR5
2024-11-02,2024-11-02 10:25:45.967,card,ANON-0000-0000-0828,293.76,RAM 16GB DDR4
2024-11-02,2024-11-02 10:33:09.562,card,ANON-0000-0000-0097,175.43,RAM 8GB DDR4
2024-11-02,2024-11-02 14:54:14.648,card,ANON-0000-0000-0846,175.08,RAM 8GB DDR4
2024-11-02,2024-11-02 16:24:15.855,card,ANON-0000-0000-0507,149.92,Serviço de Formatação
2024-11-02,2024-11-02 16:25:57.012,card,ANON-0000-0000-0507,123.2,Serviço de Limpeza
2024-11-02,2024-11-02 16:37:05.005,card,ANON-0000-0000-0847,120.72,Serviço de Limpeza
2024-11-02,2024-11-02 18:18:27.180,card,ANON-0000-0000-0620,176.72,RAM 8GB DDR4
2024-11-02,2024-11-02 18:58:23.522,card,ANON-0000-0000-0848,241.71,Serviço de Montagem
2024-11-03,2024-11-03 08:23:00.362,card,ANON-0000-0000-0141,786.3,RAM 32GB DDR5
2024-11-03,2024-11-03 09:47:06.025,card,ANON-0000-0000-0040,187.1,RAM 8GB DDR4
2024-11-03,2024-11-03 09:48:12.017,card,ANON-0000-0000-0040,180.66,RAM 8GB DDR4
2024-11-03,2024-11-03 13:13:51.404,card,ANON-0000-0000-0849,123.87,Serviço de Limpeza
2024-11-03,2024-11-03 13:14:56.673,card,ANON-0000-0000-0849,177.97,RAM 8GB DDR4
2024-11-03,2024-11-03 13:18:24.742,card,ANON-0000-0000-0228,312.05,RAM 16GB DDR4
2024-11-03,2024-11-03 13:44:18.516,card,ANON-0000-0000-0850,250.27,Serviço de Montagem
2024-11-03,2024-11-03 13:59:01.077,card,ANON-0000-0000-0851,177.33,RAM 8GB DDR4
2024-11-03,2024-11-03 16:15:17.705,card,ANON-0000-0000-0622,143.19,Serviço de Formatação
2024-11-03,2024-11-03 16:16:43.547,card,ANON-0000-0000-0622,144.91,Serviço de Formatação
2024-11-03,2024-11-03 16:20:37.116,card,ANON-0000-0000-0852,252.73,Serviço de Montagem
2024-11-03,2024-11-03 16:21:46.055,card,ANON-0000-0000-0852,261.89,Serviço de Montagem
2024-11-03,2024-11-03 20:26:14.631,card,ANON-0000-0000-0225,285.39,RAM 16GB DDR4
2024-11-04,2024-11-04 07:43:36.879,card,ANON-0000-0000-0696,118.1,Serviço de Limpeza
2024-11-04,2024-11-04 08:37:33.340,card,ANON-0000-0000-0276,122.16,Serviço de Limpeza
2024-11-04,2024-11-04 08:38:58.864,card,ANON-0000-0000-0276,171.14,RAM 8GB DDR4
2024-11-04,2024-11-04 12:33:35.786,card,ANON-0000-0000-0853,261.82,Serviço de Montagem
2024-11-04,2024-11-04 12:35:06.061,card,ANON-0000-0000-0854,172.9,RAM 8GB DDR4
2024-11-04,2024-11-04 14:44:38.053,card,ANON-0000-0000-0012,314.56,RAM 16GB DDR4
2024-11-04,2024-11-04 14:45:20.025,card,ANON-0000-0000-0012,309.61,RAM 16GB DDR4
2024-11-05,2024-11-05 07:49:31.614,card,ANON-0000-0000-0696,305.68,RAM 16GB DDR4
2024-11-05,2024-11-05 09:05:41.810,card,ANON-0000-0000-0276,181.02,RAM 8GB DDR4
2024-11-05,2024-11-05 09:12:12.324,card,ANON-0000-0000-0731,1875.19,CPU i5-14600K
2024-11-05,2024-11-05 09:13:40.356,card,ANON-0000-0000-0731,175.1,RAM 8GB DDR4
2024-11-05,2024-11-05 10:41:44.251,card,ANON-0000-0000-0012,171.09,RAM 8GB DDR4
2024-11-05,2024-11-05 11:47:29.859,card,ANON-0000-0000-0855,312.77,RAM 16GB DDR4
2024-11-05,2024-11-05 11:48:22.484,card,ANON-0000-0000-0856,120.14,Serviço de Limpeza
2024-11-05,2024-11-05 14:36:37.856,card,ANON-0000-0000-0857,114.71,Serviço de Limpeza
2024-11-05,2024-11-05 14:41:48.048,card,ANON-0000-0000-0858,122.61,Serviço de Limpeza
2024-11-05,2024-11-05 18:52:56.274,card,ANON-0000-0000-0455,1753.88,CPU i5-14600K
2024-11-05,2024-11-05 18:54:10.727,card,ANON-0000-0000-0455,1880.26,CPU i5-14600K
2024-11-05,2024-11-05 18:55:18.626,card,ANON-0000-0000-0455,1834.79,CPU i5-14600K
2024-11-05,2024-11-05 21:40:44.746,card,ANON-0000-0000-0859,285.14,RAM 16GB DDR4
2024-11-05,2024-11-05 21:42:02.751,card,ANON-0000-0000-0859,304.78,RAM 16GB DDR4
2024-11-05,2024-11-05 21:54:19.647,card,ANON-0000-0000-0722,146.47,Serviço de Formatação
2024-11-05,2024-11-05 22:05:50.601,card,ANON-0000-0000-0637,151.33,Serviço de Formatação
2024-11-05,2024-11-05 22:06:38.973,card,ANON-0000-0000-0637,179.32,RAM 8GB DDR4
2024-11-06,2024-11-06 08:11:25.120,card,ANON-0000-0000-0570,119.95,Serviço de Limpeza
2024-11-06,2024-11-06 11:45:31.173,card,ANON-0000-0000-0860,620.43,CPU i3-12100
2024-11-06,2024-11-06 13:15:32.862,card,ANON-0000-0000-0742,249.85,Serviço de Montagem
2024-11-06,2024-11-06 15:44:16.495,card,ANON-0000-0000-0622,1771.66,CPU i5-14600K
2024-11-06,2024-11-06 16:00:43.813,card,ANON-0000-0000-0861,119.08,Serviço de Limpeza
2024-11-06,2024-11-06 16:02:05.113,card,ANON-0000-0000-0862,1812.18,CPU i5-14600K
2024-11-06,2024-11-06 18:40:42.855,card,ANON-0000-0000-0863,148.44,Serviço de Formatação
2024-11-06,2024-11-06 18:41:30.653,card,ANON-0000-0000-0863,146.02,Serviço de Formatação
2024-11-07,2024-11-07 12:17:15.993,card,ANON-0000-0000-0864,123.43,Serviço de Limpeza
2024-11-07,2024-11-07 15:50:10.558,card,ANON-0000-0000-0865,245.67,Serviço de Montagem
2024-11-07,2024-11-07 16:39:39.407,card,ANON-0000-0000-0866,250.37,Serviço de Montagem
2024-11-07,2024-11-07 18:17:33.734,card,ANON-0000-0000-0828,305.61,RAM 16GB DDR4
2024-11-07,2024-11-07 19:20:14.752,card,ANON-0000-0000-0867,154.51,Serviço de Formatação
2024-11-07,2024-11-07 19:21:38.023,card,ANON-0000-0000-0867,124.05,Serviço de Limpeza
2024-11-07,2024-11-07 20:02:30.672,card,ANON-0000-0000-0507,120.38,Serviço de Limpeza
2024-11-08,2024-11-08 09:05:42.114,card,ANON-0000-0000-0276,185.04,RAM 8GB DDR4
2024-11-08,2024-11-08 09:47:30.900,card,ANON-0000-0000-0375,248.36,Serviço de Montagem
2024-11-08,2024-11-08 09:48:59.733,card,ANON-0000-0000-0375,255.19,Serviço de Montagem
2024-11-08,2024-11-08 11:47:11.390,card,ANON-0000-0000-0494,1728.29,CPU i5-14600K
2024-11-08,2024-11-08 13:25:13.447,card,ANON-0000-0000-0868,114.32,Serviço de Limpeza
2024-11-08,2024-11-08 13:26:17.612,card,ANON-0000-0000-0868,114.13,Serviço de Limpeza
2024-11-08,2024-11-08 16:33:02.884,card,ANON-0000-0000-0869,188.31,RAM 8GB DDR4
2024-11-08,2024-11-08 16:55:28.043,card,ANON-0000-0000-0870,177.87,RAM 8GB DDR4
2024-11-08,2024-11-08 20:13:32.167,card,ANON-0000-0000-0871,148.95,Serviço de Formatação
2024-11-08,2024-11-08 20:14:24.290,card,ANON-0000-0000-0872,146.12,Serviço de Formatação
2024-11-08,2024-11-08 20:15:20.000,card,ANON-0000-0000-0872,152.74,Serviço de Formatação
2024-11-08,2024-11-08 22:27:09.667,card,ANON-0000-0000-0690,124.12,Serviço de Limpeza
2024-11-09,2024-11-09 10:08:18.836,card,ANON-0000-0000-0276,172.41,RAM 8GB DDR4
2024-11-09,2024-11-09 11:02:08.001,card,ANON-0000-0000-0141,725.53,RAM 32GB DDR5
2024-11-09,2024-11-09 11:03:00.584,card,ANON-0000-0000-0141,769.2,RAM 32GB DDR5
2024-11-09,2024-11-09 11:08:44.219,card,ANON-0000-0000-0873,114.15,Serviço de Limpeza
2024-11-09,2024-11-09 13:50:14.679,card,ANON-0000-0000-0871,157.16,Serviço de Formatação
2024-11-09,2024-11-09 13:50:55.154,card,ANON-0000-0000-0871,156.9,Serviço de Formatação
